subject,trial,null,pic_id,act_x,act_y,est_x,est_y,correct,distance,rt,day,condition,act_quad,est_quad,quad_diff
VRTag_033,37,1,28,1301.146,926.2417,526,542,0,865.1553,2.749918,2,vr,4,1,3
VRTag_033,38,1,23,888.3612,383.6883,1031,389,1,142.7377,2.049957,2,vr,1,1,0
VRTag_033,39,1,25,1323.129,531.4535,968,770,0,427.8096,1.799956,2,vr,1,4,-3
VRTag_033,40,1,5,1318.26,194.4709,1043,350,0,316.1603,1.549948,2,vr,1,1,0
VRTag_033,41,1,7,1171.233,822.3169,760,747,0,418.0731,4.199927,2,vr,4,1,3
VRTag_033,42,1,42,831.416,590.4772,1208,790,0,426.1747,2.966586,2,vr,1,4,-3
VRTag_033,43,1,38,1025.552,466.7889,1202,302,0,241.4318,3.36659,2,vr,1,1,0
VRTag_033,44,1,30,1405.226,765.7589,959,778,0,446.3943,1.833281,2,vr,4,4,0
VRTag_033,45,1,3,1200.716,923.0588,1295,838,1,126.9823,2.366597,2,vr,4,4,0
VRTag_033,46,1,24,772.5081,712.5577,958,781,1,197.7159,9.166542,2,vr,1,4,-3
VRTag_033,47,1,18,1057.955,890.4474,716,331,0,655.6787,1.533256,2,vr,4,1,3
VRTag_033,48,1,8,1268.663,563.4054,1413,721,0,213.7037,1.89995,2,vr,NaN,NaN,NaN
VRTag_034,25,1,41,780.7247,692.3078,404,107,0,696.0652,3.383163,2,vr,1,1,0
VRTag_034,26,1,40,1060.691,954.965,678,345,0,720.0763,1.766609,2,vr,4,1,3
VRTag_034,27,1,26,1225.378,636.9575,1300,853,0,228.567,2.016599,2,vr,1,4,-3
VRTag_034,28,1,18,688.5521,863.2556,600,124,0,744.5403,1.683221,2,vr,2,3,-1
VRTag_034,29,1,16,1383.742,852.7421,868,791,0,519.4246,1.866628,2,vr,4,4,0
VRTag_034,30,1,17,544.4693,596.9939,697,350,0,290.2957,1.699942,2,vr,3,3,0
VRTag_034,31,1,33,1440.173,283.4484,671,469,0,791.2375,2.14993,2,vr,1,1,0
VRTag_034,32,1,15,938.5924,264.7519,1402,878,0,768.6481,2.049936,2,vr,1,4,-3
VRTag_034,33,1,13,879.8984,798.9133,806,432,0,374.2811,1.749951,2,vr,4,1,3
VRTag_034,34,1,34,532.3541,569.5654,1138,423,0,623.1279,1.833271,2,vr,3,3,0
VRTag_034,35,1,14,1439.124,399.2439,1424,626,0,227.26,2.849935,2,vr,1,1,0
VRTag_034,36,1,22,1021.288,595.9722,1416,176,0,576.3456,2.216612,2,vr,1,1,0
VRTag_034,37,1,12,749.0657,842.1645,910,319,0,547.3582,1.849963,2,vr,2,3,-1
VRTag_034,38,1,31,1018.03,247.7935,629,125,0,407.9489,1.766601,2,vr,1,1,0
VRTag_034,39,1,1,915.9691,414.914,664,603,0,314.4277,4.866626,2,vr,1,1,0
VRTag_034,40,1,45,1345.691,886.7965,1214,828,1,144.2208,2.266552,2,vr,4,4,0
VRTag_034,41,1,32,1403.73,432.6581,646,895,0,887.646,2.449888,2,vr,1,4,-3
VRTag_034,42,1,47,679.823,625.7188,1305,270,0,719.2928,1.983238,2,vr,3,3,0
VRTag_034,43,1,21,1449.699,633.2228,1387,545,1,108.2329,1.599951,2,vr,1,1,0
VRTag_034,44,1,20,1365.55,345.1492,1396,701,0,357.1512,1.816546,2,vr,1,1,0
VRTag_034,45,1,6,775.4702,299.6103,791,666,0,366.7187,2.899902,2,vr,1,1,0
VRTag_034,46,1,46,664.2934,364.1057,1283,921,0,832.4236,1.999894,2,vr,3,2,1
VRTag_034,47,1,11,1114.871,240.4427,1178,628,0,392.6652,2.199942,2,vr,1,1,0
VRTag_034,48,1,48,744.3298,126.87,1183,463,0,552.6435,1.666607,2,vr,NaN,NaN,NaN
VRTag_035,25,1,10,1147.433,473.9889,1242,517,1,103.8888,2.876346,2,vr,1,1,0
VRTag_035,26,1,3,728.6172,690.8458,795,552,1,153.8987,7.799884,2,vr,3,3,0
VRTag_035,27,1,44,978.1949,397.6989,1274,799,0,498.5411,4.083234,2,vr,1,4,-3
VRTag_035,28,1,23,828.8168,940.1272,668,211,0,746.6516,2.050018,2,vr,4,1,3
VRTag_035,29,1,38,1212.239,314.7041,634,854,0,790.6962,3.600041,2,vr,1,4,-3
VRTag_035,30,1,9,1289.529,486.8657,979,737,0,398.7421,6.566654,2,vr,1,1,0
VRTag_035,31,1,29,647.1029,291.9619,708,783,0,494.7998,4.150007,2,vr,3,2,1
VRTag_035,32,1,25,1301.176,309.5076,944,162,0,386.4361,2.099995,2,vr,1,1,0
VRTag_035,33,1,39,783.9924,926.3641,637,417,0,530.1495,5.50011,2,vr,4,1,3
VRTag_035,34,1,42,1349.077,822.6011,625,894,0,727.5884,3.016561,2,vr,4,4,0
VRTag_035,35,1,8,969.0092,870.3979,963,869,1,6.16964,2.183313,2,vr,4,4,0
VRTag_035,36,1,27,535.1324,510.3837,967,203,0,530.0891,2.916656,2,vr,3,3,0
VRTag_035,37,1,18,1138.144,596.3044,663,219,0,606.7293,2.516677,2,vr,1,1,0
VRTag_035,38,1,43,1090.62,636.3144,804,355,0,401.6079,4.066666,2,vr,1,1,0
VRTag_035,39,1,4,943.619,862.7265,1137,795,0,204.8977,2.816694,2,vr,4,4,0
VRTag_035,40,1,30,1157.174,655.8852,1496,146,0,612.1976,1.983331,2,vr,1,1,0
VRTag_035,41,1,5,985.7514,549.2652,1286,337,0,367.7034,2.266649,2,vr,1,1,0
VRTag_035,42,1,28,609.3347,707.8602,864,244,0,529.1698,2.300065,2,vr,3,3,0
VRTag_035,43,1,24,1024.526,146.0959,633,188,0,393.7623,4.399947,2,vr,1,1,0
VRTag_035,44,1,2,1161.732,706.9024,947,250,0,504.8461,2.566705,2,vr,1,1,0
VRTag_035,45,1,7,1247.883,742.6107,649,278,0,757.9732,2.349914,2,vr,1,1,0
VRTag_035,46,1,35,1236.188,306.3827,1261,819,0,513.2174,3.116544,2,vr,1,4,-3
VRTag_035,47,1,37,705.195,409.7223,629,869,0,465.5553,3.483321,2,vr,3,2,1
VRTag_035,48,1,36,482.2769,771.6912,1384,534,0,932.5244,3.183343,2,vr,NaN,NaN,NaN
VRTag_036,25,1,15,989.1743,631.1293,972,565,1,68.32305,4.116533,2,vr,1,1,0
VRTag_036,26,1,13,1095.241,395.4216,555,812,0,682.2011,2.266562,2,vr,1,4,-3
VRTag_036,27,1,31,763.0514,166.5679,530,255,0,249.2653,4.48325,2,vr,1,1,0
VRTag_036,28,1,21,893.0427,212.8179,1341,247,0,449.2595,2.199982,2,vr,1,1,0
VRTag_036,29,1,11,1093.714,850.9561,958,84,0,778.8709,1.883223,2,vr,4,1,3
VRTag_036,30,1,33,1438.424,887.2573,668,232,0,1011.393,4.299922,2,vr,4,1,3
VRTag_036,31,1,12,845.0962,899.5262,960,542,0,375.5368,2.033146,2,vr,4,1,3
VRTag_036,32,1,34,767.3017,298.5937,960,540,0,308.8845,1.016845,2,vr,1,1,0
VRTag_036,33,1,17,874.8247,468.9435,1447,897,0,714.5747,2.883188,2,vr,1,4,-3
VRTag_036,34,1,16,1125.554,241.7045,1381,281,0,258.4507,1.866575,2,vr,1,1,0
VRTag_036,35,1,14,978.7128,525.2961,392,874,0,682.5147,1.833242,2,vr,1,4,-3
VRTag_036,36,1,45,1185.035,533.9447,517,536,0,668.0383,2.699918,2,vr,1,1,0
VRTag_036,37,1,41,593.2981,190.8649,959,519,0,491.3354,1.599952,2,vr,3,3,0
VRTag_036,38,1,40,629.4309,431.3854,735,356,1,129.722,2.149944,2,vr,3,3,0
VRTag_036,39,1,22,939.1357,955.619,721,755,0,296.3632,2.149919,2,vr,4,4,0
VRTag_036,40,1,26,1220.17,411.6025,393,178,0,859.5235,2.799918,2,vr,1,1,0
VRTag_036,41,1,32,1241.136,811.6734,1495,702,0,276.5413,3.866604,2,vr,4,1,3
VRTag_036,42,1,20,941.8457,677.1006,965,160,0,517.6187,1.699891,2,vr,1,1,0
VRTag_036,43,1,47,583.4103,112.666,205,421,0,488.1232,2.699915,2,vr,3,3,0
VRTag_036,44,1,1,1190.829,920.2166,1571,175,0,836.5869,2.74992,2,vr,4,1,3
VRTag_036,45,1,46,1374.675,960.0239,1176,554,0,452.0258,3.099924,2,vr,4,1,3
VRTag_036,46,1,6,1406.963,737.7372,531,403,0,937.7418,3.116603,2,vr,1,1,0
VRTag_036,47,1,18,740.4217,585.9834,1452,713,0,722.8257,1.816589,2,vr,3,3,0
VRTag_036,48,1,48,1228.457,647.6866,456,730,0,776.8299,3.849916,2,vr,NaN,NaN,NaN
VRTag_037,25,1,42,1027.73,950.4854,1272,802,0,285.8599,2.366631,2,vr,4,4,0
VRTag_037,26,1,4,1176.674,515.2168,642,563,0,536.8049,2.716604,2,vr,1,1,0
VRTag_037,27,1,24,1244.092,384.1682,593,231,0,668.8659,4.116539,2,vr,1,1,0
VRTag_037,28,1,23,1463.272,468.8969,1018,1005,0,696.9029,5.083283,2,vr,1,4,-3
VRTag_037,29,1,27,1470.354,424.3326,680,602,0,810.0771,2.616584,2,vr,1,1,0
VRTag_037,30,1,18,879.3494,424.7477,576,643,0,373.7043,2.216643,2,vr,1,1,0
VRTag_037,31,1,3,687.3292,249.5658,1302,531,0,676.0365,3.949945,2,vr,3,3,0
VRTag_037,32,1,2,654.2967,757.4363,1213,745,0,558.8417,2.283267,2,vr,2,3,-1
VRTag_037,33,1,5,1023.647,363.4176,1185,296,1,174.871,3.433287,2,vr,1,1,0
VRTag_037,34,1,7,584.9852,377.5215,822,330,0,241.7319,1.916616,2,vr,3,3,0
VRTag_037,35,1,43,529.2393,578.7317,1371,808,0,872.4248,6.033273,2,vr,3,2,1
VRTag_037,36,1,37,730.3889,513.8439,818,440,1,114.5802,1.999926,2,vr,3,3,0
VRTag_037,37,1,36,450.0326,607.0246,444,971,0,364.0254,2.716609,2,vr,3,2,1
VRTag_037,38,1,30,587.7682,219.4759,807,670,0,501.0334,2.81662,2,vr,3,3,0
VRTag_037,39,1,25,608.5297,560.0752,553,615,1,78.10432,2.01663,2,vr,3,3,0
VRTag_037,40,1,38,1046.932,223.1053,1498,775,0,712.7761,3.649926,2,vr,1,4,-3
VRTag_037,41,1,44,597.0003,910.5029,1038,227,0,813.423,2.966614,2,vr,2,3,-1
VRTag_037,42,1,29,1238.672,883.8056,441,994,0,805.2478,2.499929,2,vr,4,4,0
VRTag_037,43,1,28,846.7058,246.6719,571,435,0,333.888,2.299947,2,vr,1,1,0
VRTag_037,44,1,39,472.0379,488.485,1013,816,0,632.3812,4.349909,2,vr,3,2,1
VRTag_037,45,1,9,534.4372,161.2045,1255,578,0,832.4237,1.883293,2,vr,3,3,0
VRTag_037,46,1,10,1256.356,722.3654,529,128,0,939.3176,2.616562,2,vr,1,1,0
VRTag_037,47,1,8,1207.872,618.6556,1465,464,0,300.0552,1.833287,2,vr,1,1,0
VRTag_037,48,1,35,715.8719,664.4652,1276,588,0,565.3233,5.316607,2,vr,NaN,NaN,NaN
VRTag_038,25,1,11,1144.612,611.2892,1330,633,1,186.655,8.033236,2,vr,1,1,0
VRTag_038,26,1,18,882.1574,557.8827,805,240,0,327.1126,6.699937,2,vr,1,1,0
VRTag_038,27,1,48,1047.899,890.7848,525,132,0,921.5085,3.88326,2,vr,4,1,3
VRTag_038,28,1,34,667.5499,698.0324,812,647,1,153.1997,3.599939,2,vr,3,3,0
VRTag_038,29,1,45,777.636,253.7747,684,405,1,177.8673,3.31657,2,vr,1,1,0
VRTag_038,30,1,31,707.082,886.2443,1018,924,0,313.202,2.983254,2,vr,2,2,0
VRTag_038,31,1,21,857.6064,618.9226,982,255,0,384.5951,4.53331,2,vr,1,1,0
VRTag_038,32,1,32,561.2258,133.4295,976,132,0,414.7767,2.999952,2,vr,3,3,0
VRTag_038,33,1,13,1055.363,346.6438,727,838,0,590.9767,5.699873,2,vr,1,4,-3
VRTag_038,34,1,15,678.6204,851.8558,958,536,0,421.6846,2.199914,2,vr,2,3,-1
VRTag_038,35,1,6,1099.737,202.7958,876,579,0,437.7076,3.049907,2,vr,1,1,0
VRTag_038,36,1,16,906.5312,564.995,641,737,0,316.3741,3.783261,2,vr,1,1,0
VRTag_038,37,1,20,553.3146,397.4495,749,346,0,202.336,6.583239,2,vr,3,3,0
VRTag_038,38,1,40,934.5992,541.8517,603,499,0,334.3565,6.183247,2,vr,1,1,0
VRTag_038,39,1,33,644.8118,867.8485,1161,659,0,556.8375,2.249891,2,vr,2,3,-1
VRTag_038,40,1,26,1382.768,733.2277,693,720,0,689.895,3.333223,2,vr,1,1,0
VRTag_038,41,1,22,686.7216,899.7471,681,384,0,515.7789,2.29995,2,vr,2,3,-1
VRTag_038,42,1,14,1383.987,312.4481,1174,280,0,212.479,6.133273,2,vr,1,1,0
VRTag_038,43,1,41,666.7734,361.6694,1384,417,0,719.3577,4.083286,2,vr,3,3,0
VRTag_038,44,1,47,559.2425,263.8083,602,812,0,549.8566,5.666564,2,vr,3,2,1
VRTag_038,45,1,1,1241.909,785.5671,691,778,0,550.9609,5.633252,2,vr,4,4,0
VRTag_038,46,1,17,452.4134,303.8727,925,403,0,482.8709,4.116604,2,vr,3,3,0
VRTag_038,47,1,46,555.519,601.0041,998,527,0,448.6268,6.366529,2,vr,3,3,0
VRTag_038,48,1,12,745.6952,864.8923,1173,347,0,671.4178,5.866614,2,vr,NaN,NaN,NaN
VRTag_039,25,1,3,905.5496,796.1033,837,429,0,373.4486,11.51645,2,vr,4,1,3
VRTag_039,26,1,5,1145.973,963.9707,1479,304,0,739.2351,3.14988,2,vr,4,1,3
VRTag_039,27,1,39,1232.197,686.3399,577,874,0,681.5418,3.266572,2,vr,1,4,-3
VRTag_039,28,1,4,551.5972,441.8573,1459,430,0,907.4803,2.716587,2,vr,3,3,0
VRTag_039,29,1,43,686.4643,504.0542,842,429,1,172.6977,3.48329,2,vr,3,3,0
VRTag_039,30,1,28,1065.088,328.6225,1212,636,0,340.6817,2.333313,2,vr,1,1,0
VRTag_039,31,1,27,761.5044,663.5454,699,759,1,114.0981,1.733234,2,vr,1,4,-3
VRTag_039,32,1,9,530.7645,178.3298,1095,313,0,580.0842,2.233242,2,vr,3,3,0
VRTag_039,33,1,35,1309.374,190.3265,540,631,0,886.6398,2.06653,2,vr,1,1,0
VRTag_039,34,1,36,810.1699,941.5538,833,469,0,473.105,1.966623,2,vr,4,1,3
VRTag_039,35,1,23,1440.149,455.8763,1238,305,0,252.2456,3.200018,2,vr,1,1,0
VRTag_039,36,1,2,449.1974,942.6751,860,428,0,658.5205,2.183253,2,vr,2,3,-1
VRTag_039,37,1,37,574.9568,576.5604,825,780,0,322.3496,2.049956,2,vr,3,2,1
VRTag_039,38,1,10,1131.787,622.5568,1088,425,0,202.3511,1.883229,2,vr,1,1,0
VRTag_039,39,1,42,835.4513,901.2632,960,535,0,386.8606,2.766624,2,vr,4,1,3
VRTag_039,40,1,18,1455.794,251.3782,833,518,0,677.4658,2.149918,2,vr,1,1,0
VRTag_039,41,1,7,1007.094,325.9874,865,437,1,180.3179,1.883278,2,vr,1,1,0
VRTag_039,42,1,30,645.7764,677.4051,1466,478,0,844.1145,2.566633,2,vr,3,3,0
VRTag_039,43,1,8,467.1947,517.4758,1108,731,0,675.4436,2.016564,2,vr,3,3,0
VRTag_039,44,1,44,915.0814,455.2313,1076,511,1,170.3084,2.116591,2,vr,1,1,0
VRTag_039,45,1,24,859.4262,866.1535,815,988,1,129.6929,4.883303,2,vr,4,4,0
VRTag_039,46,1,38,799.7624,965.2591,569,760,0,308.8407,1.966612,2,vr,4,4,0
VRTag_039,47,1,29,653.3617,572.9967,867,671,0,235.0446,2.166616,2,vr,3,3,0
VRTag_039,48,1,25,812.4777,206.4995,1112,773,0,640.8092,1.666582,2,vr,NaN,NaN,NaN
VRTag_040,25,1,41,949.3016,829.1167,427,130,0,872.6758,6.849826,2,vr,4,1,3
VRTag_040,26,1,45,1442.46,199.3015,438,322,0,1011.927,9.233275,2,vr,1,1,0
VRTag_040,27,1,6,589.7277,774.0454,834,139,0,680.4055,3.616477,2,vr,2,3,-1
VRTag_040,28,1,17,982.8025,702.2163,693,738,0,292.0034,3.883301,2,vr,1,1,0
VRTag_040,29,1,33,558.3319,346.1484,1087,414,0,533.0045,12.66662,2,vr,3,3,0
VRTag_040,30,1,26,516.1253,952.1549,1216,729,0,734.5901,12.26652,2,vr,2,3,-1
VRTag_040,31,1,18,477.7058,893.264,823,135,0,833.1821,11.44992,2,vr,2,3,-1
VRTag_040,32,1,13,668.4537,443.0144,960,679,0,375.0846,13.21653,2,vr,3,3,0
VRTag_040,33,1,48,1438.516,871.7469,458,433,0,1074.203,19.0332,2,vr,4,1,3
VRTag_040,34,1,47,1241.377,644.3272,1115,120,0,539.3424,9.249914,2,vr,1,1,0
VRTag_040,35,1,1,702.596,775.2702,718,437,0,338.6207,12.29994,2,vr,2,3,-1
VRTag_040,36,1,31,874.044,361.3604,832,887,0,527.3184,3.1999,2,vr,1,4,-3
VRTag_040,37,1,12,740.5942,480.1604,691,447,1,59.65905,3.466551,2,vr,3,3,0
VRTag_040,38,1,14,606.281,508.003,1092,128,0,616.7051,3.299941,2,vr,3,3,0
VRTag_040,39,1,40,574.9869,921.7994,1362,442,0,921.7359,21.6999,2,vr,2,3,-1
VRTag_040,40,1,16,769.4639,141.2065,837,671,0,534.0808,10.46656,2,vr,1,1,0
VRTag_040,41,1,11,1054.096,172.6345,450,782,0,858.0547,7.633244,2,vr,1,4,-3
VRTag_040,42,1,34,862.5981,388.4388,797,129,0,267.6035,12.58324,2,vr,1,1,0
VRTag_040,43,1,22,465.0538,127.3339,447,410,0,283.242,11.54989,2,vr,3,3,0
VRTag_040,44,1,21,982.6415,382.7007,823,344,1,164.2655,20.81651,2,vr,1,1,0
VRTag_040,45,1,32,1021.181,905.1948,835,432,0,508.5042,6.183248,2,vr,4,1,3
VRTag_040,46,1,20,980.312,818.0203,963,120,0,698.235,2.349939,2,vr,4,1,3
VRTag_040,47,1,15,486.2086,839.1968,701,453,0,441.9087,18.19988,2,vr,2,3,-1
VRTag_040,48,1,46,1190.317,476.6606,1108,664,0,204.6267,20.3832,2,vr,NaN,NaN,NaN
VRTag_041,25,1,12,639.9347,287.6009,1319,972,0,964.1223,5.39196,2,vr,3,2,1
VRTag_041,26,1,13,1289.978,728.1585,1222,553,1,187.8868,8.91653,2,vr,1,1,0
VRTag_041,27,1,26,1139.199,538.4452,1229,205,0,345.3259,3.749746,2,vr,1,1,0
VRTag_041,28,1,18,1228.201,955.4245,587,123,0,1050.747,2.29999,2,vr,4,1,3
VRTag_041,29,1,40,1448.051,878.7464,1205,978,0,262.5357,9.249905,2,vr,4,4,0
VRTag_041,30,1,47,598.9729,868.0068,965,769,0,379.1809,2.016587,2,vr,2,2,0
VRTag_041,31,1,1,1162.083,274.6237,554,447,0,632.0435,4.816524,2,vr,1,1,0
VRTag_041,32,1,15,1221.586,640.8139,1444,480,0,274.4612,6.933207,2,vr,1,1,0
VRTag_041,33,1,6,1453.29,119.7492,1371,120,1,82.2901,2.349985,2,vr,1,1,0
VRTag_041,34,1,20,1245.887,607.7544,1328,867,0,271.9391,2.299975,2,vr,1,4,-3
VRTag_041,35,1,31,652.5323,718.0305,1346,867,0,709.2879,2.1499,2,vr,3,2,1
VRTag_041,36,1,22,1428.926,962.7506,1355,212,0,754.3815,4.03324,2,vr,4,1,3
VRTag_041,37,1,41,1337.97,761.0029,746,830,0,595.9779,8.083283,2,vr,4,4,0
VRTag_041,38,1,33,572.8076,121.918,1097,663,0,753.3574,7.516597,2,vr,3,3,0
VRTag_041,39,1,21,548.2109,971.5352,606,867,1,119.4453,7.5499,2,vr,2,2,0
VRTag_041,40,1,48,1296.154,826.2587,955,321,0,609.6493,2.39994,2,vr,4,1,3
VRTag_041,41,1,17,1048.662,269.2497,1341,226,0,295.5199,11.29991,2,vr,1,1,0
VRTag_041,42,1,16,1455.153,524.6349,1082,652,0,394.2907,13.86652,2,vr,1,1,0
VRTag_041,43,1,11,726.3405,561.6029,836,653,1,142.7538,3.916564,2,vr,3,3,0
VRTag_041,44,1,14,1350.663,691.6576,520,388,0,884.4254,4.366586,2,vr,1,1,0
VRTag_041,45,1,32,1143.679,697.9737,1328,859,0,244.7525,4.483208,2,vr,1,4,-3
VRTag_041,46,1,46,1135.562,817.1535,1090,666,1,157.8712,13.74987,2,vr,4,1,3
VRTag_041,47,1,45,917.9913,686.3811,560,448,0,430.0969,2.33322,2,vr,1,1,0
VRTag_041,48,1,34,553.5403,273.5343,1088,658,0,658.3775,9.049883,2,vr,NaN,NaN,NaN
VRTag_043,25,1,20,562.8992,540.7723,848,956,0,503.683,10.53313,2,vr,3,2,1
VRTag_043,26,1,34,780.6387,738.351,697,758,1,85.9158,4.399945,2,vr,1,4,-3
VRTag_043,27,1,1,1394.743,385.8438,700,531,0,709.7454,3.416568,2,vr,1,1,0
VRTag_043,28,1,16,705.7271,548.911,874,191,0,395.4947,2.850021,2,vr,3,3,0
VRTag_043,29,1,18,1032.164,337.9417,1067,538,0,203.0686,1.766678,2,vr,1,1,0
VRTag_043,30,1,17,1261.365,862.0798,964,848,0,297.6984,2.683286,2,vr,4,4,0
VRTag_043,31,1,32,674.3889,400.7006,957,859,0,538.4305,6.183282,2,vr,3,2,1
VRTag_043,32,1,31,697.3644,652.8193,965,322,0,425.5235,2.149949,2,vr,3,3,0
VRTag_043,33,1,26,664.874,559.6898,696,314,0,247.6536,2.566636,2,vr,3,3,0
VRTag_043,34,1,40,1052.807,816.992,1182,313,0,520.2872,10.23329,2,vr,4,1,3
VRTag_043,35,1,47,943.6317,658.1231,737,845,0,278.603,5.166638,2,vr,1,4,-3
VRTag_043,36,1,41,1077.219,843.0417,538,299,0,765.9888,2.716631,2,vr,4,1,3
VRTag_043,37,1,45,673.9547,922.3164,1360,627,0,746.9069,7.233276,2,vr,2,3,-1
VRTag_043,38,1,15,889.3329,301.1671,699,301,1,190.333,2.466605,2,vr,1,1,0
VRTag_043,39,1,46,552.7767,653.9799,824,758,0,290.4863,2.349948,2,vr,3,2,1
VRTag_043,40,1,6,544.8728,215.2234,1214,755,0,859.7034,3.46593,2,vr,3,2,1
VRTag_043,41,1,48,985.0433,170.2592,538,192,0,447.5717,3.665871,2,vr,1,1,0
VRTag_043,42,1,22,1188.013,706.8957,701,309,0,628.8901,2.616658,2,vr,1,1,0
VRTag_043,43,1,13,642.2891,326.7107,1483,102,0,870.2239,2.933324,2,vr,3,3,0
VRTag_043,44,1,33,928.5824,727.776,700,537,0,297.7338,5.86668,2,vr,1,1,0
VRTag_043,45,1,11,1463.669,115.1393,700,544,0,875.8492,15.96659,2,vr,1,1,0
VRTag_043,46,1,12,1009.204,966.8813,569,542,0,611.8035,2.199993,2,vr,4,1,3
VRTag_043,47,1,14,474.0355,971.6484,699,412,0,603.171,7.066617,2,vr,2,3,-1
VRTag_043,48,1,21,456.2954,153.3313,1219,863,0,1041.8,7.366681,2,vr,NaN,NaN,NaN
VRTag_044,25,1,34,1147.987,601.9173,1174,679,1,81.3535,5.083205,2,vr,1,1,0
VRTag_044,26,1,13,1324.519,382.0185,1458,517,1,189.8342,5.499957,2,vr,1,1,0
VRTag_044,27,1,47,1403.329,875.9593,1212,118,0,781.7347,4.166611,2,vr,4,1,3
VRTag_044,28,1,20,1377.698,936.1077,1487,636,0,319.3926,3.866592,2,vr,4,1,3
VRTag_044,29,1,41,1156.81,478.3844,1222,106,0,378.0474,2.549962,2,vr,1,1,0
VRTag_044,30,1,33,885.4765,478.5586,456,547,0,434.8957,7.39994,2,vr,1,1,0
VRTag_044,31,1,31,669.6411,757.2784,1155,266,0,690.5996,2.483275,2,vr,2,3,-1
VRTag_044,32,1,15,1434.559,616.0021,556,655,0,879.4237,14.46663,2,vr,1,1,0
VRTag_044,33,1,48,810.1676,909.1791,964,130,0,794.2195,3.16666,2,vr,4,1,3
VRTag_044,34,1,17,899.7565,602.1829,1145,254,0,425.8823,5.36664,2,vr,1,1,0
VRTag_044,35,1,18,536.3715,867.9713,1153,264,0,863.1408,2.166652,2,vr,2,3,-1
VRTag_044,36,1,21,1333.314,505.7868,727,654,0,624.1665,3.016622,2,vr,1,1,0
VRTag_044,37,1,16,1080.353,357.5172,558,636,0,591.9505,3.416633,2,vr,1,1,0
VRTag_044,38,1,46,709.5452,673.4169,1470,542,0,771.7266,6.666657,2,vr,3,3,0
VRTag_044,39,1,6,501.4493,640.1939,1341,420,0,867.9463,3.533275,2,vr,3,3,0
VRTag_044,40,1,45,1193.111,322.5354,962,190,0,266.4169,2.483253,2,vr,1,1,0
VRTag_044,41,1,12,1463.969,497.2624,1297,834,0,375.8601,24.01655,2,vr,1,4,-3
VRTag_044,42,1,32,684.7979,409.2168,888,905,0,535.8098,2.016675,2,vr,3,2,1
VRTag_044,43,1,11,723.8795,426.9321,583,728,0,332.3988,6.916632,2,vr,3,3,0
VRTag_044,44,1,26,1070.836,579.1999,742,348,0,401.978,10.26663,2,vr,1,1,0
VRTag_044,45,1,1,1342.023,762.4512,1149,803,1,197.2366,8.049957,2,vr,4,4,0
VRTag_044,46,1,22,1471.341,686.1891,1225,977,0,381.123,19.33332,2,vr,1,4,-3
VRTag_044,47,1,14,1235.208,109.4742,474,765,0,1004.565,5.766647,2,vr,1,4,-3
VRTag_044,48,1,40,1034.593,156.7159,977,755,0,601.0497,4.083336,2,vr,NaN,NaN,NaN
